,index,pIC50,index,number,cid,name,smiles,rex,rUV,rorb,rIR,rfreq,IPv,C-S0,S0-C,EAv,A-S0,S0-A,STv,T1-S0,S0-T1,Esolv,mu,T_mu,Vmol,MW,B1,B2,B3,nuclear_repulsion_energy,E0,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dE8,dE9,dE10,dE11,dE12,dE13,dE14,dE15,dE16,dE17,dE18,dE19,dE20,dE21,dE22,dE23,dE24,dE25,dE26,dE27,dE28,dE29,dE30,1/dE1,1/dE2,1/dE3,1/dE4,1/dE5,1/dE6,1/dE7,1/dE8,1/dE9,1/dE10,1/dE11,1/dE12,1/dE13,1/dE14,1/dE15,1/dE16,1/dE17,1/dE18,1/dE19,1/dE20,1/dE21,1/dE22,1/dE23,1/dE24,1/dE25,1/dE26,1/dE27,1/dE28,1/dE29,1/dE30
1810,1810,4.081070912,1810,kampo_2054,13992213,Majoroside F2,CC(=C)C(CCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)O)C)C)O)C)OC6C(C(C(C(O6)CO)O)O)O)O,2.48E-91,1.32E-24,87.93262847,25.77258017,64.109594,8.82135041,1.33022415,0.70790287,-2.43975213,1.05024827,0.58565201,4.60165329,4.05899058,1.71712376,-0.8225907,5.7499,5.7841,596.444,801.024,22.41079656,11.58838177,9.889129854,8900.187413,-2695.837631,7.2767,7.7126,7.9633,7.9736,8.1029,8.232,8.3072,8.3509,8.4301,8.4439,8.4806,8.5126,8.5538,8.589,8.6469,8.6705,8.6926,8.7246,8.7735,8.7805,8.8048,8.8511,8.8809,8.935,8.9931,9.0091,9.0756,9.123,9.1283,9.1544,0.137424932,0.129657962,0.12557608,0.125413866,0.123412605,0.121477162,0.120377504,0.119747572,0.118622555,0.118428688,0.117916185,0.117472922,0.116907106,0.116427989,0.115648383,0.115333602,0.115040379,0.114618435,0.113979598,0.113888731,0.113574414,0.112980308,0.1126012,0.111919418,0.111196362,0.110998879,0.110185552,0.109613066,0.109549423,0.109237088
14,14,4.080356712,14,kampo_0017,10247670,(+)-Piperitol,COC1=C(C=CC(=C1)C2C3COC(C3CO2)C4=CC5=C(C=C4)OCO5)O,10.10058218,3.266088947,90.25639102,51.48670331,78.35449377,7.60758471,0.33692088,0.29898684,-1.6617325,0.45710153,0.45350941,4.25461209,1.73521689,0.64179891,-0.37061518,2.9986,2.9957,259.271,356.374,13.61626321,9.694391071,6.735886173,2416.098599,-1225.003112,5.1786,5.2828,5.7924,5.9759,6.5135,6.8203,6.8684,6.9051,6.9122,7.0459,7.1231,7.1781,7.2346,7.3543,7.4188,7.4382,7.5818,7.7296,7.7556,7.8843,7.9955,8.0262,8.045,8.0702,8.1808,8.2651,8.3001,8.3341,8.3488,8.3966,0.193102383,0.189293556,0.172640011,0.167338811,0.153527289,0.146621116,0.145594316,0.144820495,0.14467174,0.14192651,0.140388314,0.139312631,0.138224643,0.135974872,0.134792689,0.134441128,0.131894801,0.129372801,0.128939089,0.126834342,0.125070352,0.124591961,0.124300808,0.123912666,0.122237434,0.120990672,0.120480476,0.119988961,0.119777693,0.119095825
788,788,4.078628845,788,kampo_0879,148363,Aspafilioside C,CC1C2C(CC3C2(CCC4C3CCC5C4(CCC(C5)OC6C(C(C(C(O6)COC7C(C(C(CO7)O)O)O)OC8C(C(C(CO8)O)O)O)O)O)C)C)OC1(CCC(C)COC9C(C(C(C(O9)CO)O)O)O)O,4.94E-157,1.29E-40,88.41101871,25.96296832,65.08829082,8.74622411,4.25752993,1.21268624,-2.28563665,0.74274546,0.91081747,7.73317681,4.70950872,3.02465639,-0.97969123,5.544,5.8932,688.616,1023.173,21.94647337,15.33370025,10.78531625,13662.78831,-3570.114939,7.8535,7.9775,8.0062,8.1619,8.2017,8.221,8.2329,8.292,8.3135,8.4334,8.4779,8.4953,8.5396,8.5635,8.5978,8.6214,8.6373,8.6715,8.7172,8.7614,8.7998,8.8062,8.8377,8.8868,8.9025,8.9116,8.9663,8.9972,9.0205,9.0249,0.127331763,0.125352554,0.1249032,0.122520492,0.121925942,0.121639703,0.121463883,0.120598167,0.120286281,0.118576138,0.117953739,0.117712147,0.117101504,0.116774683,0.116308823,0.115990442,0.115776921,0.115320302,0.114715734,0.11413701,0.113638946,0.113556358,0.113151612,0.112526444,0.112327998,0.112213295,0.111528724,0.11114569,0.1108586,0.110804552
818,818,4.077099892,818,kampo_0922,131248,Benzyl beta-primeveroside,C1C(C(C(C(O1)OCC2C(C(C(C(O2)OCC3=CC=CC=C3)O)O)O)O)O)O,0.551036442,0.016458801,90.70902936,28.84000299,73.51645215,9.1465605,1.33677003,0.7562794,-1.12122735,3.62133647,1.46488704,4.56358728,1.52766717,0.68987558,-0.50554718,4.6745,4.8535,254.81,402.396,11.78056125,9.248692141,7.856895445,3187.836854,-1453.216574,5.5765,6.3758,7.0275,7.1068,7.15,7.3074,7.3117,7.5069,7.6673,7.7653,7.8569,7.9801,7.9906,8.017,8.0769,8.1199,8.2596,8.3398,8.3504,8.3937,8.4845,8.5019,8.6218,8.658,8.6903,8.7286,8.7472,8.7978,8.8265,8.8315,0.179323949,0.156843063,0.142298115,0.140710306,0.13986014,0.136847579,0.136767099,0.133210779,0.130424008,0.128778025,0.127276661,0.125311713,0.125147048,0.124734938,0.123809878,0.123154226,0.121071238,0.119906952,0.119754742,0.119136972,0.117861984,0.117620767,0.115985061,0.115500116,0.115070826,0.11456591,0.114322297,0.11366478,0.113295191,0.113231048
1365,1365,4.07237711,1365,kampo_1584,11550001,Ginsenoside Rg5,CC(=CCC=C(C)C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)O)C)C)O)C)C,1.05E-37,2.21E-09,88.25749709,20.07366022,61.68506564,8.10896752,0.92165344,0.87554902,-2.23163315,1.24380637,0.87114955,4.45509104,2.80423096,1.63550137,-0.87921543,2.1123,2.3456,551.723,767.01,23.32796413,11.71859306,9.179827496,8471.020822,-2544.22626,6.6116,7.1293,7.3982,7.468,7.833,7.9339,8.0284,8.0986,8.1336,8.1518,8.2106,8.2352,8.2708,8.2762,8.3556,8.3586,8.3656,8.4535,8.4963,8.514,8.5886,8.6447,8.6693,8.6829,8.7598,8.7633,8.7904,8.8027,8.8112,8.8439,0.151249319,0.140266225,0.135168014,0.13390466,0.127665007,0.126041417,0.12455782,0.123478132,0.122946789,0.122672293,0.121793779,0.121429959,0.120907288,0.1208284,0.119680214,0.11963726,0.119537152,0.118294198,0.117698292,0.117453606,0.116433412,0.115677814,0.115349567,0.115168895,0.114157857,0.114112264,0.113760466,0.113601509,0.113491919,0.113072287
794,794,4.070115334,794,kampo_0886,71448940,Astragaloside VI,CC1(C(CCC23C1C(CC4C2(C3)CCC5(C4(CC(C5C6(CCC(O6)C(C)(C)O)C)O)C)C)OC7C(C(C(C(O7)CO)O)O)O)OC8C(C(C(CO8)O)O)OC9C(C(C(C(O9)CO)O)O)O)C,1.24E-153,2.59E-40,88.74039445,24.81565002,64.96349873,8.64182638,1.7628513,0.67452014,-2.64900173,0.76252051,1.31280394,8.45876003,5.4019718,4.27772566,-1.07241027,6.1359,5.8108,649.327,947.122,15.57271241,14.35350785,14.0668146,12018.71914,-3265.92029,7.8269,8.0048,8.1619,8.2865,8.3521,8.3698,8.3878,8.4509,8.5126,8.5372,8.5697,8.5972,8.7027,8.7189,8.7481,8.7706,8.7922,8.8085,8.8279,8.8493,8.8632,8.8784,8.8872,8.9767,8.9825,9.0202,9.0334,9.0364,9.085,9.1195,0.127764504,0.124925045,0.122520492,0.120678212,0.119730367,0.119477168,0.119220773,0.118330592,0.117472922,0.117134423,0.116690199,0.11631694,0.114906868,0.114693367,0.114310536,0.114017285,0.113737176,0.113526707,0.113277223,0.113003288,0.112826067,0.112632907,0.112521379,0.111399512,0.111327581,0.110862287,0.11070029,0.110663539,0.110071547,0.109655135
117,117,4.069282896,117,kampo_0136,443614,"(2S,3S,4S,5R,6R)-6-[[(3S,4S,4Ar,6aR,6bS,8aR,9R,12aS,14aR,14bR)-9-hydroxy-4-(hydroxymethyl)-4,6a,6b,8a,11,11,14b-heptamethyl-1,2,3,4a,5,6,7,8,9,10,12,12a,14,14a-tetradecahydropicen-3-yl]oxy]-5-[(2S,3R,4S,5S)-4,5-dihydroxy-3-[(2S,3R,4R,5R,6S)-3,4,5-trihydroxy-6-methyloxan-2-yl]oxyoxan-2-yl]oxy-3,4-dihydroxyoxane-2-carboxylic acid",CC1C(C(C(C(O1)OC2C(C(COC2OC3C(C(C(OC3OC4CCC5(C(C4(C)CO)CCC6(C5CC=C7C6(CCC8(C7CC(CC8O)(C)C)C)C)C)C)C(=O)O)O)O)O)O)O)O)O,0.025313783,0.014189416,88.1311677,23.2905012,62.51208409,7.71023739,0.54192529,0.45735976,-2.16691424,1.93759544,1.96950769,4.36242071,2.70944171,1.30773861,-0.71179731,4.4133,5.0756,600.998,913.108,17.75886445,16.09595809,8.31338168,11923.47802,-3114.368455,5.6892,6.8302,7.1362,7.4155,7.4695,7.6216,7.7174,7.8742,8.0412,8.0538,8.1175,8.1589,8.273,8.2809,8.333,8.3746,8.405,8.4418,8.4686,8.482,8.511,8.5351,8.5591,8.6059,8.6198,8.6595,8.6725,8.6984,8.7201,8.7822,0.175771637,0.146408597,0.140130602,0.134852673,0.13387777,0.131206046,0.129577319,0.126997028,0.124359548,0.12416499,0.123190638,0.122565542,0.120875136,0.120759821,0.1200048,0.119408688,0.1189768,0.118458149,0.118083272,0.117896722,0.117495006,0.117163244,0.116834714,0.116199352,0.116011972,0.115480109,0.115307005,0.114963671,0.114677584,0.113866685
1962,1962,4.069080616,1962,kampo_2228,131802,Neohancoside A,CC(=CCCC(C)(C=C)OC1C(C(C(C(O1)COC2C(C(C(CO2)O)O)O)O)O)O)C,4.22E-56,2.68E-15,88.34434789,25.35401897,63.20827422,8.15776201,0.47216989,0.75742743,-2.25832333,3.53235433,2.43965744,4.48539266,2.81624652,1.65928052,-0.5660375,2.6721,2.636,305.513,448.509,15.99873139,9.636897134,9.000755285,3563.296163,-1573.445706,6.8753,7.2497,7.5499,7.7977,7.9206,8.092,8.1104,8.2345,8.3002,8.3803,8.4154,8.4624,8.5689,8.5834,8.5945,8.7197,8.7735,8.8358,8.8384,8.8539,8.8864,8.9162,8.9661,9.0331,9.0828,9.1483,9.1546,9.1641,9.1925,9.1998,0.145448199,0.137936742,0.132452085,0.128242943,0.126253062,0.123578843,0.123298481,0.121440282,0.120479025,0.11932747,0.118829764,0.118169786,0.116701093,0.116503949,0.116353482,0.114682845,0.113979598,0.113175943,0.11314265,0.112944578,0.112531509,0.112155403,0.111531212,0.110703967,0.110098208,0.109309926,0.109234702,0.109121463,0.108784335,0.108698015
2418,2418,4.063973465,2418,kampo_2747,101664499,Tomentoside,CC1(CC=C2C1C(OC=C2)OC3C(C(C(C(O3)CO)O)O)O)O,2.930439504,28.86054189,87.06858821,24.39148674,66.73015066,7.62867786,0.38075535,0.6910832,-1.65332076,1.12113592,0.78880416,3.44964132,1.17496907,0.85925834,-0.64461253,2.8797,3.8362,224.953,330.333,11.55371885,9.182970056,7.073301247,2289.197173,-1186.115729,5.4527,6.7073,6.9704,7.4425,7.6361,7.7016,7.9873,8.0191,8.1053,8.1452,8.1618,8.18,8.23,8.3242,8.3442,8.3704,8.531,8.58,8.602,8.6485,8.6777,8.7386,8.8837,8.905,9.0502,9.0784,9.1669,9.1957,9.2449,9.3134,0.183395382,0.149091289,0.14346379,0.134363453,0.130956902,0.129843149,0.125198753,0.124702273,0.123376063,0.122771694,0.122521993,0.122249389,0.121506683,0.120131664,0.119843724,0.119468604,0.117219552,0.116550117,0.116252034,0.115626987,0.115237909,0.114434806,0.11256571,0.112296463,0.110494796,0.110151569,0.109088132,0.108746479,0.108167747,0.107372173
1830,1830,4.0634653,1830,kampo_2076,486612,Matairesinoside,COC1=C(C=CC(=C1)CC2COC(=O)C2CC3=CC(=C(C=C3)OC4C(C(C(C(O4)CO)O)O)O)OC)O,11.52780889,2.749965374,92.37066254,56.26290772,73.32162729,8.09303031,0.5173456,0.64790805,-1.27505276,0.47686787,0.9091927,5.8768979,2.20753727,2.27416286,-0.72615329,8.4236,7.5894,350.026,520.531,20.76104868,10.23686659,7.920893579,4013.38776,-1836.764972,5.2871,5.3196,5.5629,6.0476,6.0765,6.7438,6.8315,6.9464,7.0086,7.0232,7.1249,7.1797,7.193,7.3258,7.4049,7.4733,7.5235,7.5786,7.6207,7.6742,7.7032,7.7662,7.8131,7.8551,7.8922,8.0643,8.1229,8.1393,8.1829,8.2077,0.189139604,0.187984059,0.179762354,0.165354852,0.164568419,0.14828435,0.146380736,0.143959461,0.142681848,0.142385237,0.140352847,0.139281586,0.139024051,0.136503863,0.135045713,0.133809696,0.132916861,0.131950492,0.131221541,0.130306742,0.12981618,0.128763102,0.12799017,0.127305827,0.126707382,0.124003323,0.123108742,0.122860688,0.122206064,0.121836812
1828,1828,4.062592407,1828,kampo_2074,13653327,Maslinic acid methyl ester,CC1(CCC2(CCC3(C(=CCC4C3(CCC5C4(CC(C(C5(C)C)O)O)C)C)C2C1)C)C(=O)OC)C,0.664258522,0.143994764,86.5527111,28.94065251,55.91924724,7.9062189,0.44416052,0.39595025,-2.17512842,1.37776122,0.89094936,4.31994869,3.12516892,1.48123377,-0.33707435,3.5806,3.6654,401.168,486.737,15.59147166,10.12557865,8.416852494,4324.848311,-1511.710111,5.5639,6.7184,7.0683,7.3732,7.6654,7.8308,8.1149,8.1612,8.2075,8.2996,8.3705,8.3997,8.4445,8.5336,8.6322,8.6696,8.7477,8.7907,8.8328,8.8908,8.9286,9.0011,9.066,9.0724,9.0865,9.1243,9.1351,9.1809,9.1997,9.227,0.179730045,0.148844963,0.141476734,0.135626322,0.130456336,0.127700873,0.123230108,0.122531,0.121839781,0.120487734,0.119467176,0.119051871,0.118420274,0.117183838,0.115845323,0.115345575,0.114315763,0.113756584,0.113214383,0.112475818,0.111999642,0.111097533,0.110302228,0.110224417,0.110053376,0.109597449,0.109467877,0.108921783,0.108699197,0.108377588
273,273,4.061977586,273,kampo_0307,73425499,"2(3H)-Furanone, 4-((3,4-dimethoxyphenyl)methyl)dihydro-3-((4-hydroxy-3-(2-hydroxy-2-(4-hydroxy-3-methoxyphenyl)-1-(hydroxymethyl)ethyl)-5-methoxyphenyl)methyl)-",COC1=C(C=C(C=C1)CC2COC(=O)C2CC3=CC(=C(C(=C3)OC)O)C(CO)C(C4=CC(=C(C=C4)O)OC)O)OC,14.21123051,4.847891244,90.20313054,56.990513,75.33249221,7.4626162,0.4517347,0.26235866,-1.38714222,0.90848631,0.431327,4.20961027,1.66977852,0.6172818,-0.81070847,6.8071,6.9412,398.891,568.619,19.18772173,11.23441246,9.167003854,4836.911935,-1954.431188,5.1615,5.2099,5.2212,5.4951,5.8314,5.8891,5.9119,6.3864,6.4172,6.583,6.6375,6.674,6.7217,6.7458,6.7941,6.8135,6.8651,6.9017,6.949,6.9803,7.028,7.1518,7.2025,7.2134,7.2617,7.2807,7.3002,7.3486,7.4637,7.4658,0.193742129,0.191942264,0.191526852,0.18198031,0.171485407,0.169805233,0.169150358,0.156582738,0.155831204,0.151906426,0.150659134,0.149835181,0.148771888,0.148240387,0.147186529,0.146767447,0.145664302,0.144891838,0.143905598,0.143260318,0.142287991,0.139824939,0.13884068,0.138630881,0.137708801,0.137349431,0.136982548,0.136080342,0.133981805,0.133944119
2473,2473,4.061111422,2473,kampo_2807,92802,Uvaol,CC1CCC2(CCC3(C(=CCC4C3(CCC5C4(CCC(C5(C)C)O)C)C)C2C1C)C)CO,6.98E-53,3.77E-13,85.27958271,8.541090519,54.1832372,8.04881216,0.40247599,0.49772129,-2.30784327,0.94915287,0.57633224,4.41496679,2.6843061,1.83449078,-0.22694218,3.1516,3.2596,363.802,442.728,16.13561392,8.289435127,8.198670967,3800.888135,-1323.185033,6.833,7.1666,7.5227,7.6142,7.7052,7.9825,8.202,8.2532,8.4302,8.5586,8.5905,8.7152,8.737,8.846,8.8602,8.9262,8.9698,8.9849,9.0192,9.0579,9.1103,9.1553,9.1593,9.1938,9.2336,9.2522,9.285,9.3436,9.4122,9.4487,0.146348602,0.139536182,0.132930996,0.131333561,0.129782485,0.125274037,0.121921483,0.121165124,0.118621148,0.11684154,0.11640766,0.11474206,0.114455763,0.113045444,0.112864269,0.112029755,0.111485206,0.111297844,0.110874579,0.110400866,0.109765869,0.10922635,0.109178649,0.108768953,0.108300121,0.108082402,0.107700592,0.10702513,0.106245086,0.105834665
1360,1360,4.059108188,1360,kampo_1577,21599924,Ginsenoside RG2,CC1C(C(C(C(O1)OC2C(C(C(OC2OC3CC4(C(CC(C5C4(CCC5C(C)(CCC=C(C)C)O)C)O)C6(C3C(C(CC6)O)(C)C)C)C)CO)O)O)O)O)O,1.61E-84,5.12E-21,87.70223207,23.82647264,62.91121295,7.94630424,3.51800379,1.15441851,-2.71982951,1.57130164,0.85049667,4.4351315,2.82902127,1.59486664,-0.79412772,7.673,7.6664,568.529,785.025,23.73014708,12.58028897,9.59276617,9035.707985,-2620.661338,7.2059,7.9659,8.0258,8.0672,8.1236,8.1608,8.2054,8.3918,8.4145,8.4166,8.4584,8.5103,8.5278,8.5514,8.5722,8.7119,8.7304,8.7735,8.8113,8.8202,8.8884,8.937,8.9721,8.9937,8.9992,9.0042,9.0314,9.0848,9.1098,9.1243,0.13877517,0.125535093,0.124598171,0.123958747,0.123098134,0.122537006,0.121870963,0.119163946,0.118842474,0.118812822,0.118225669,0.117504671,0.117263538,0.116939916,0.116656168,0.114785523,0.114542289,0.113979598,0.113490631,0.113376114,0.112506188,0.111894372,0.111456627,0.111188943,0.111120989,0.111059283,0.110724805,0.11007397,0.109771894,0.109597449
1141,1141,4.057843333,1141,kampo_1333,10895555,Dammarenediol II,CC(=CCCC(C)(C1CCC2(C1CCC3C2(CCC4C3(CCC(C4(C)C)O)C)C)C)O)C,4.46E-68,6.66E-17,85.78839456,10.57906495,55.05396751,8.688881,1.25668044,0.93151225,-2.20837809,1.20591859,0.71237772,4.40820839,3.60288987,1.62284281,-0.21859167,3.7097,3.321,380.296,444.744,18.30450133,8.703237955,7.678168999,3722.355788,-1324.3728,7.0232,7.5998,7.9634,8.0486,8.2214,8.4108,8.4223,8.4832,8.5088,8.614,8.7589,8.8245,8.8716,8.9022,8.9751,9.0132,9.0966,9.1175,9.1868,9.2094,9.2465,9.286,9.3205,9.3423,9.387,9.4023,9.4063,9.4255,9.4564,9.57,0.142385237,0.13158241,0.125574503,0.12424521,0.121633785,0.118894754,0.118732413,0.117880045,0.117525385,0.116090086,0.114169588,0.113320868,0.112719239,0.112331783,0.111419371,0.110948387,0.109931183,0.109679188,0.108851831,0.108584707,0.108149029,0.107688994,0.107290381,0.107040022,0.106530308,0.106356955,0.106311727,0.106095167,0.105748488,0.104493208
111,111,4.057118021,111,kampo_0127,75412556,"(2S,3R,4S,5S,6R)-2-[(2S)-2-[(3S,5R,8R,9R,10R,12R,13R,14R,17S)-3-[(2R,3R,4S,5S,6R)-3-[(2S,3R,4S,5S,6R)-4,5-Dihydroxy-6-(hydroxymethyl)-3-[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxyoxan-2-yl]oxy-4,5-dihydroxy-6-(hydroxymethyl)oxan-2-yl]oxy-12-hydroxy-4,4,8,10,14-pentamethyl-2,3,5,6,7,9,11,12,13,15,16,17-dodecahydro-1H-cyclopenta[a]phenanthren-17-yl]-6-methylhept-5-en-2-yl]oxy-6-[[(2S,3R,4S,5R)-3,4,5-trihydroxyoxan-2-yl]oxymethyl]oxane-3,4,5-triol",CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CCC4C3(CCC(C4(C)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(C(O6)CO)O)O)OC7C(C(C(CO7)O)O)O)C)C)O)C)OC8C(C(C(C(O8)COC9C(C(C(CO9)O)O)O)O)O)O)C,5.74E-83,1.24E-20,88.51285987,25.79078173,64.11157699,7.9274843,0.58193063,0.4682692,-2.52559195,0.98853154,1.17639112,4.4806936,2.88912139,1.57970059,-1.30447221,5.457,5.9725,781.278,1211.396,30.77024441,11.64228592,9.871355049,16650.21754,-4223.316916,7.1892,7.72,7.9139,7.9421,7.9856,8.0313,8.0793,8.1029,8.1696,8.1727,8.1786,8.2675,8.2866,8.3324,8.3641,8.3816,8.4141,8.4795,8.5165,8.5453,8.5534,8.5863,8.6224,8.6691,8.675,8.7059,8.7338,8.7515,8.7786,8.7807,0.139097535,0.129533679,0.126359949,0.125911283,0.125225406,0.124512843,0.123773099,0.123412605,0.122405014,0.122358584,0.122270315,0.120955549,0.120676755,0.120013442,0.11955859,0.119308962,0.118848124,0.117931482,0.117419128,0.117023393,0.116912573,0.116464601,0.11597699,0.115352228,0.115273775,0.114864632,0.114497699,0.114266126,0.11391338,0.113886137
1665,1665,4.056419393,1665,kampo_1903,12442850,Kudzusapogenol C,CC1(CC2C3=CCC4C5(CCC(C(C5CCC4(C3(CCC2(CC1O)C)C)C)(C)CO)O)C)C,3.00E-63,9.99E-16,85.78574526,11.5818534,56.22270468,8.01566399,0.52253637,0.41171358,-2.51695872,1.06219553,0.58758072,4.48193306,2.8637923,1.884208,-0.35124611,2.741,3.5588,357.043,458.727,16.68167264,8.480581452,7.922883311,3928.022192,-1398.383301,6.9652,7.3172,7.7299,7.8434,7.9306,8.0602,8.1563,8.5308,8.5846,8.6607,8.704,8.7224,8.8379,8.8695,8.9973,9.0361,9.0767,9.1179,9.1392,9.1652,9.1828,9.2365,9.2763,9.295,9.3257,9.3467,9.3601,9.4114,9.4304,9.4875,0.143570895,0.136664298,0.12936778,0.127495729,0.126093864,0.1240664,0.122604612,0.1172223,0.116487664,0.115464108,0.114889706,0.114647345,0.113149051,0.112745927,0.111144454,0.110667213,0.110172199,0.109674377,0.109418768,0.109108366,0.108899246,0.108266118,0.107801602,0.107584723,0.107230556,0.106989633,0.106836465,0.106254117,0.106040041,0.105401845
1994,1994,4.056199038,1994,kampo_2265,21599925,Notoginsenoside R2,CC(=CCCC(C)(C1CCC2(C1C(CC3C2(CC(C4C3(CCC(C4(C)C)O)C)OC5C(C(C(C(O5)CO)O)O)OC6C(C(C(CO6)O)O)O)C)O)C)O)C,8.76E-76,7.25E-19,87.74865861,26.64996614,63.0050531,8.13371837,0.46577123,0.42617296,-2.7122069,1.3914919,1.31565048,4.40429436,3.18870361,1.60673335,-0.84137473,7.9378,7.6657,560.164,770.998,21.96373017,12.3367544,8.964593138,8649.218762,-2581.362609,7.1114,7.5927,7.8297,7.9775,8.0497,8.0508,8.084,8.1519,8.3006,8.3539,8.4428,8.4741,8.5353,8.5359,8.6152,8.7094,8.7324,8.8119,8.822,8.839,8.8725,8.8762,8.9373,8.9481,8.9816,9.0079,9.0813,9.1038,9.1368,9.1608,0.140619287,0.131705454,0.127718814,0.125352554,0.124228232,0.124211259,0.123701138,0.122670788,0.120473219,0.119704569,0.118444118,0.118006632,0.117160498,0.117152263,0.116073916,0.114818472,0.114516055,0.113482904,0.113352981,0.11313497,0.112707805,0.112660823,0.111890616,0.111755568,0.111338737,0.111013666,0.110116393,0.109844241,0.109447509,0.109160772
2264,2264,4.05302039,2264,kampo_2580,65373,Secoisolariciresinol,COC1=C(C=CC(=C1)CC(CO)C(CC2=CC(=C(C=C2)O)OC)CO)O,8.415248306,3.652105458,89.19698854,52.44824695,72.79915837,7.42846422,0.35231333,0.35407089,-1.77268236,0.91423028,0.88344838,4.32869241,2.60753625,0.90133988,-0.58157879,1.9874,1.7811,256.497,362.422,17.02394398,9.261076481,7.246557046,2330.333341,-1228.603322,5.1592,5.2395,5.916,6.0265,6.8366,6.8645,6.924,6.9336,6.9554,7.0254,7.1339,7.1662,7.1906,7.3987,7.5058,7.5768,7.7922,7.9,7.9723,8.0511,8.0741,8.0867,8.1005,8.1189,8.1501,8.1646,8.2609,8.3769,8.386,8.402,0.193828501,0.190857906,0.16903313,0.165933792,0.146271538,0.145677034,0.144425188,0.144225222,0.143773183,0.14234065,0.14017578,0.13954397,0.139070453,0.135158879,0.133230302,0.131981839,0.128333462,0.126582278,0.125434316,0.12420663,0.123852813,0.123659837,0.12344917,0.123169395,0.122697881,0.122479975,0.121052186,0.119375903,0.119246363,0.119019281
2508,2508,4.052333813,2508,kampo_2844,443028,Yangambin,COC1=CC(=CC(=C1OC)OC)C2C3COC(C3CO2)C4=CC(=C(C(=C4)OC)OC)OC,10.56052389,0.256499778,86.44526301,47.12050403,62.89109603,7.7084118,0.46792334,0.72984419,-1.57575254,0.74842767,0.32112871,4.23557555,2.33867225,0.9966445,-0.51264136,1.7878,2.212,315.135,446.496,17.82498298,9.963468149,9.036843297,3328.818794,-1533.708897,5.3153,5.3397,5.8561,5.9516,6.5555,6.6196,6.6545,6.7789,6.9036,6.9781,7.001,7.0877,7.2415,7.2717,7.3312,7.3794,7.4596,7.5484,7.5584,7.6002,7.6705,7.6953,7.7336,7.7757,7.8237,7.8601,8.0188,8.0987,8.1449,8.1966,0.188136135,0.187276439,0.170762111,0.168022044,0.152543666,0.15106653,0.150274251,0.147516559,0.144851961,0.143305484,0.142836738,0.141089493,0.138092937,0.137519425,0.136403317,0.135512372,0.134055445,0.132478406,0.132303133,0.131575485,0.130369598,0.12994945,0.129305886,0.128605785,0.127816762,0.127224844,0.124706939,0.123476607,0.122776216,0.122001806
1417,1417,4.051049708,1417,kampo_1638,10140,Glycocholic acid,CC(CCC(=O)NCC(=O)O)C1CCC2C1(C(CC3C2C(CC4C3(CCC(C4)O)C)O)O)C,1.996446587,0.109179849,87.15652703,34.60596666,60.62634065,8.94342467,0.82772732,0.89365767,-2.66546629,1.68737451,1.30779276,5.73362055,2.21465675,1.25931337,-0.66855903,2.2249,2.0348,346.159,465.631,21.37840973,9.124548021,7.538952189,3660.368956,-1522.192352,5.4807,5.8002,7.423,7.6756,7.969,8.1047,8.107,8.1378,8.4569,8.822,8.8585,8.9385,9.0222,9.1078,9.1688,9.1731,9.2487,9.2668,9.3132,9.3553,9.3859,9.4139,9.4245,9.4531,9.5009,9.528,9.559,9.5824,9.6003,9.6168,0.182458445,0.172407848,0.134716422,0.130282975,0.125486259,0.123385196,0.123350191,0.122883335,0.118246639,0.113352981,0.112885929,0.111875594,0.110837711,0.109795999,0.109065527,0.109014401,0.108123304,0.107912116,0.107374479,0.106891281,0.106542793,0.1062259,0.106106425,0.105785404,0.105253187,0.10495382,0.104613453,0.10435799,0.104163412,0.103984693
