comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,rUV,rex,rorb,rIR,rfreq,IPv,C-S0,S0-C,EAv,A-S0,S0-A,STv,T1-S0,S0-T1,Esolv,mu,T_mu,Vmol,B1,B2,B3,ca_B1,ca_B2,ca_B3,an_B1,an_B2,an_B3,tri_B1,tri_B2,tri_B3,MW,nuclear_repulsion_energy,E0,dE1,dE2,dE3,dE4,dE5,dE6,dE7,dE8,dE9,dE10,dE11,dE12,dE13,dE14,dE15,dE16,dE17,dE18,dE19,dE20,dE21,dE22,dE23,dE24,dE25,dE26,dE27,dE28,dE29,dE30,1/dE1,1/dE2,1/dE3,1/dE4,1/dE5,1/dE6,1/dE7,1/dE8,1/dE9,1/dE10,1/dE11,1/dE12,1/dE13,1/dE14,1/dE15,1/dE16,1/dE17,1/dE18,1/dE19,1/dE20,1/dE21,1/dE22,1/dE23,1/dE24,1/dE25,1/dE26,1/dE27,1/dE28,1/dE29,1/dE30
comp_434,CHEMBL4472054,Cn1cc(-c2nnc(-c3ccc(C(c4c[nH]c5ccc(Cl)cc45)c4c[nH]c5ccc(Cl)cc45)cc3)o2)c2ccccc21,20000,2.00E-05,4.698970004,14.4039691,32.95738567,92.52980816,38.68393276,84.3818375,7.22823725,0.27181149,0.22855226,-0.26026097,0.24385328,0.22846763,3.75650385,0.74234465,0.75841682,-0.74561432,5.4295,8.2129,414.043,19.51159661,13.70493786,8.667303386,19.36029331,13.78619381,8.336992229,19.85154974,13.56391809,8.80216887,19.62401431,13.73207428,8.505117522,588.492,4618.213687,-2578.183911,4.3845,4.955,4.9861,5.013,5.1257,5.1616,5.168,5.2052,5.2163,5.3691,5.6904,5.7308,5.7353,5.7866,5.8484,5.9308,5.9605,5.9778,6.0072,6.0708,6.1399,6.1566,6.275,6.2777,6.323,6.3451,6.3488,6.3917,6.4029,6.4138,0.228076177,0.201816347,0.20055755,0.199481348,0.195095304,0.193738376,0.193498452,0.192115577,0.191706765,0.186250955,0.175734571,0.174495707,0.174358796,0.172813051,0.170986937,0.168611317,0.16777116,0.167285623,0.166466906,0.164722936,0.162869102,0.162427314,0.15936255,0.159294009,0.158152776,0.157601929,0.157510081,0.1564529,0.156179231,0.155913811
comp_435,CHEMBL4444058,Cc1ccc(C(c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4Br)cc23)c2c[nH]c3ccc(C(=O)NNS(=O)(=O)c4ccccc4Br)cc23)cc1,100,1.00E-07,7,11.97889822,37.51485976,93.32225625,41.137705,89.39284977,7.58271222,0.38421877,0.31191071,-0.11328129,0.59335435,0.3191121,3.80782053,1.19242928,0.58585092,-1.12385674,10.8884,10.996,516.667,24.19002715,11.35531128,8.119657177,23.76693412,12.34946426,7.828616695,23.99111032,11.16583021,8.287870065,23.8743818,11.54507543,7.968996339,890.622,9157.017359,-8184.866964,4.7103,4.8235,4.8768,4.9841,5.0903,5.1104,5.1442,5.271,5.3133,5.3673,5.3852,5.5107,5.6198,5.6875,5.7527,5.779,5.8411,5.8548,5.8598,5.8883,5.8889,5.9536,5.973,5.9818,5.9877,6.0086,6.017,6.05,6.0537,6.1028,0.212300703,0.207318337,0.205052493,0.200638029,0.196452076,0.195679399,0.194393686,0.189717321,0.188206952,0.186313416,0.185694125,0.18146515,0.177942276,0.175824176,0.173831418,0.173040318,0.17120063,0.170800027,0.170654289,0.169828304,0.169811,0.167965601,0.167420057,0.16717376,0.167009035,0.16642812,0.166195779,0.165289256,0.165188232,0.163859212
comp_439,CHEMBL4465720,Nc1c(C(c2cccc(F)c2)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,2.00E-05,4.698970004,11.38387966,25.36186888,94.57154566,23.02052957,86.86133963,7.68315891,0.84162126,0.65331298,0.03385402,0.41301753,0.39417718,4.0835749,3.36075142,1.15243482,-0.72571274,9.4484,8.4776,284.174,14.63259537,11.84803145,7.852635606,13.48114789,13.40282419,7.232691854,14.83814256,11.47846952,7.994538543,13.66406309,8.369424652,7.62136926,428.4194032,3157.641251,-1472.627477,4.4856,4.691,4.7267,5.0817,5.151,5.2001,5.245,5.4983,5.5571,5.6467,5.8742,5.9164,5.9809,6.0027,6.0256,6.0491,6.1045,6.1638,6.2973,6.335,6.3572,6.3902,6.4021,6.4421,6.5379,6.569,6.6591,6.6895,6.7148,6.7668,0.222935616,0.213174163,0.211564093,0.196784541,0.194137061,0.192303994,0.190657769,0.181874398,0.179949974,0.177094586,0.170235947,0.169021702,0.167198917,0.1665917,0.165958577,0.165313848,0.16381358,0.162237581,0.158798215,0.157853197,0.157301957,0.156489625,0.156198747,0.155228885,0.152954313,0.152230172,0.150170443,0.149488004,0.148924763,0.147780339
comp_440,CHEMBL4463121,O=C(COc1ccc2ccc(=O)oc2c1)N/N=C1\C(=O)Nc2ccc(F)cc21,2500,2.50E-06,5.602059991,17.79520238,36.59766489,92.67159431,59.20878485,82.93415,8.13558695,0.39111866,0.31032349,0.70323319,0.05946093,0.88139014,2.68440787,1.55808907,0.92245643,-0.62396265,5.1643,5.6949,237.748,19.59655685,8.290802574,5.559448391,19.48962785,8.24803928,5.673189366,18.513749,10.33556675,4.162609235,19.15226159,8.163025215,6.362488489,381.3194032,2312.457878,-1370.935126,3.3405,3.7131,4.5474,4.6188,4.8771,4.8939,5.0923,5.1991,5.2847,5.685,5.7028,5.849,6.0559,6.1763,6.2405,6.4077,6.4537,6.5254,6.6765,6.7418,6.8128,6.8192,6.8793,6.9728,7.0028,7.0211,7.0407,7.2337,7.2587,7.3563,0.299356384,0.269316743,0.21990588,0.216506452,0.20503988,0.20433601,0.196374919,0.192340982,0.1892255,0.175901495,0.175352458,0.170969396,0.165128222,0.161909234,0.16024357,0.156062238,0.154949874,0.153247311,0.149779076,0.14832834,0.146782527,0.146644768,0.145363627,0.14341441,0.142800023,0.142427825,0.142031332,0.13824184,0.137765716,0.135937904
comp_441,CHEMBL4561189,CN1C(=O)/C(=N\NC(=O)COc2ccc3ccc(=O)oc3c2)c2ccccc21,2500,2.50E-06,5.602059991,22.48358362,32.19143359,93.10850875,64.74506007,83.36347865,8.03481782,0.3510004,0.33716959,0.87081567,0.4278176,0.41775388,2.74522037,0.65662891,0.65596877,-0.6548055,11.2825,12.5907,262.706,19.17528313,8.383748865,6.841944525,18.48173701,7.621044845,7.543279818,18.70924928,8.152880623,7.995383216,19.11552575,8.271271084,7.080794489,377.356,2323.385238,-1311.035508,3.7773,3.9045,4.4117,4.5035,4.5837,4.8965,4.9366,5.0562,5.3343,5.5079,5.7467,5.808,5.9956,6.1315,6.3237,6.4273,6.5769,6.694,6.7185,6.8058,6.8308,6.8933,6.9245,6.9659,6.9941,7.0469,7.0795,7.1209,7.1886,7.2134,0.264739364,0.256114739,0.226669991,0.222049517,0.218164365,0.204227509,0.202568569,0.197776987,0.187466022,0.181557399,0.174012912,0.172176309,0.166788979,0.163092229,0.158135269,0.155586327,0.152047317,0.149387511,0.148842748,0.146933498,0.146395737,0.1450684,0.144414759,0.143556468,0.142977653,0.14190637,0.141252913,0.140431687,0.139109145,0.138630881
comp_442,CHEMBL4214649,Cc1cc(O)cc(O)c1C(=O)O[C@H]1[C@@H]2COC(/C=C/[C@H](C)O)=CC2=CC(=O)[C@@]1(C)O,78600,7.86E-05,4.104577454,41.04680407,16.41726463,90.24390318,42.60687312,74.50463967,7.91059715,0.37710962,0.4496585,0.65134861,0.39227078,0.53591982,2.61288974,0.59259381,0.587941,-0.5657224,2.8666,1.4756,289.078,15.88153792,13.47147482,3.995533971,18.08960749,10.11190965,8.118081046,18.26319923,9.538828739,8.939867626,18.31918537,10.00658821,8.269540197,416.426,2936.661573,-1454.018237,3.5049,4.1079,4.7158,5.1648,5.3313,5.6004,5.6683,5.8178,5.8935,6.0629,6.1017,6.2113,6.2191,6.3163,6.4501,6.6836,6.7125,6.7359,6.7997,7.2569,7.3384,7.359,7.3784,7.4532,7.4582,7.515,7.5901,7.6971,7.7245,7.7868,0.285314845,0.243433384,0.212053098,0.19361834,0.187571512,0.178558674,0.176419738,0.17188628,0.169678459,0.164937571,0.163888752,0.160996893,0.16079497,0.158320536,0.155036356,0.149619965,0.148975791,0.148458261,0.147065312,0.137799887,0.136269487,0.135888028,0.135530738,0.134170558,0.134080609,0.133067199,0.13175057,0.12991906,0.129458217,0.128422459
comp_443,CHEMBL3601736,O=C(C1=C(O)/C(=C/c2ccc(O)c(O)c2)CCC1)c1ccccc1,41000,4.10E-05,4.387216143,31.31041485,27.5129065,91.75669392,43.90576694,78.46525796,7.44452687,0.3724492,0.34882025,0.16381348,0.48339987,0.45062885,2.96749097,1.60243456,1.10581993,-0.48947908,6.1942,7.743,237.225,16.78127071,8.496454803,7.002500177,16.70761636,8.289162551,7.203898532,16.51889832,9.074482283,6.581057299,12.6455667,11.4475747,5.869098045,322.36,1891.359374,-1073.425892,3.6152,4.118,4.8176,5.0989,5.1903,5.2918,5.402,5.7425,6.0278,6.167,6.1989,6.3407,6.4062,6.4186,6.4808,6.7023,6.7327,6.8222,6.899,6.9801,7.0551,7.083,7.1131,7.1576,7.18,7.2717,7.3752,7.47,7.5681,7.6631,0.276609869,0.242836328,0.207572235,0.196120732,0.192667091,0.188971616,0.185116623,0.174140183,0.165898006,0.162153397,0.161318944,0.157711294,0.156098779,0.155797214,0.154301938,0.149202513,0.148528822,0.146580282,0.144948543,0.143264423,0.141741435,0.141183114,0.14058568,0.139711635,0.139275766,0.137519425,0.135589543,0.133868809,0.132133561,0.130495491
comp_444,CHEMBL2331563,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1ccccc1O,14300,1.43E-05,4.844663963,64.52028384,25.69490755,90.47834066,31.67023109,79.25971695,7.38916854,0.25237712,0.23260643,0.46820335,0.30673518,0.2255351,2.7511023,0.55135635,0.48853432,-0.50628405,3.5893,3.626,204.864,18.04550387,7.871985033,4.024029365,17.96102661,7.91513634,3.870819241,17.93235764,8.034571253,3.6764057,17.82860828,8.11637827,4.127268492,298.294,1569.135041,-1031.949581,3.7644,3.9895,4.5774,4.6992,4.9705,5.3439,5.3832,5.6942,5.9334,6.2464,6.4009,6.4128,6.4897,6.525,6.6253,6.7247,6.8526,6.9358,6.9376,7.1135,7.1328,7.1794,7.2408,7.3448,7.4196,7.4652,7.4896,7.6079,7.703,7.7061,0.265646584,0.250657977,0.218464631,0.212802179,0.201187003,0.18712925,0.185763115,0.175617295,0.168537432,0.160092213,0.15622803,0.155938124,0.154090328,0.153256705,0.150936561,0.148705518,0.145930012,0.144179475,0.144142066,0.140577775,0.140197398,0.139287406,0.138106287,0.136150746,0.134778155,0.133954884,0.133518479,0.131442317,0.129819551,0.129767327
comp_445,CHEMBL4079099,CC1(C)CCc2cc(CC3=C(c4ccc(O)cc4)[C@@](O)(C(=O)O)OC3=O)ccc2O1,7630,7.63E-06,5.117475462,13.78122274,23.90239345,91.52132563,37.19529593,77.63055584,7.55472598,0.46703246,0.34932828,-0.19381932,0.35496749,0.73899933,4.39210873,0.76733741,1.68861697,-0.57179345,3.6318,5.2567,283.977,15.33020511,10.38928666,7.645871062,16.22302093,10.18027079,7.333855364,13.74580384,10.11637836,8.977969118,14.69777173,9.86757861,8.145087876,410.422,2895.266423,-1415.765405,4.6134,4.8516,5.0426,5.175,5.2383,5.4603,5.6818,6.0943,6.1752,6.2407,6.3002,6.348,6.5226,6.6369,6.7129,6.8581,6.9213,7.0265,7.0982,7.1083,7.1825,7.2766,7.3387,7.4295,7.4716,7.4978,7.5247,7.5293,7.5557,7.5774,0.216759873,0.206117569,0.198310395,0.193236715,0.190901628,0.183140121,0.176000563,0.164087754,0.161938075,0.160238435,0.15872512,0.157529931,0.153313096,0.150672754,0.148966914,0.14581298,0.144481528,0.142318366,0.140880787,0.140680613,0.139227289,0.13742682,0.136263916,0.13459856,0.133840141,0.133372456,0.132895664,0.132814471,0.132350411,0.131971389
comp_446,CHEMBL4211347,COc1c(Cl)c(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)cc1,31300,3.13E-05,4.504455662,27.10479141,19.88473162,90.55029987,49.63015478,76.82839508,7.40226275,0.2742417,0.28088282,-0.64011265,0.31375589,0.33770429,3.93104963,1.59377956,0.79793536,-0.49563013,4.424,4.7322,253.167,16.82734787,9.123163394,6.047430025,16.8525217,9.190177849,5.883678219,17.12560924,9.094808372,5.966077614,15.69633158,8.630585178,8.045849724,372.801,2441.660228,-1608.188595,4.7034,4.9281,5.2236,5.2618,5.5368,5.9108,6.0758,6.1997,6.2396,6.2737,6.3794,6.4871,6.5293,6.5812,6.6114,6.6518,6.6941,6.7205,6.7718,6.902,6.9975,7.0238,7.1097,7.2573,7.2811,7.3023,7.3371,7.3927,7.433,7.4526,0.212612153,0.20291796,0.191438854,0.190049033,0.180609738,0.169181837,0.164587379,0.161298127,0.160266684,0.159395572,0.156754554,0.154152086,0.153155775,0.151947973,0.151253895,0.150335248,0.14938528,0.148798452,0.147671225,0.14488554,0.142908181,0.142373074,0.140652911,0.137792292,0.137341885,0.136943155,0.136293631,0.135268576,0.134535181,0.13418136
comp_447,CHEMBL4206708,COc1cc(-c2ccc(O)cc2)c(OC)c(OCC=C(C)C)c1-c1ccc(O)cc1,23400,2.34E-05,4.630784143,20.44330735,15.4450523,91.07022462,41.5711005,75.45219647,7.05706427,0.27550103,0.27256605,-0.72648227,0.31101928,0.34310077,3.75858141,1.20067721,0.70796899,-0.51011699,5.0929,5.1424,291.491,16.78113868,11.26874325,6.257856296,16.9011608,11.22517496,6.317616718,16.92147333,11.17698585,6.396764395,16.58369683,10.9903609,7.182972462,406.478,2887.518496,-1343.861095,4.5773,4.9135,5.1353,5.1443,5.5458,5.8775,6.0593,6.0935,6.1743,6.2601,6.4029,6.4644,6.5218,6.5273,6.5975,6.6438,6.722,6.7438,6.7843,6.7988,6.8749,6.9007,6.9917,7.109,7.1463,7.2037,7.2198,7.2767,7.3042,7.3553,0.218469403,0.203520912,0.19473059,0.194389907,0.180316636,0.170140366,0.165035565,0.164109297,0.16196168,0.159741857,0.156179231,0.154693398,0.153331902,0.153202702,0.151572565,0.150516271,0.148765248,0.14828435,0.147399142,0.14708478,0.145456661,0.144912835,0.143026732,0.14066676,0.139932553,0.138817552,0.138507992,0.137424932,0.136907533,0.135956385
comp_448,CHEMBL4237960,Nc1ccn(C2OC(CO)[C@@H](O)[C@H]2O)c(=O)n1,2500,2.50E-06,5.602059991,11.77114766,7.207664769,86.7875325,22.31003125,62.60588441,8.75060489,0.318283121,0.277376035,-0.964432234,0.818170579,0.743677881,4.085518397,1.400433244,0.526785612,-0.532122234,5.8558,6.046,153.958,12.84674632,6.93572874,5.958182561,12.85989346,6.989716578,5.837757765,12.92142622,7.271120592,5.608315382,12.91290153,6.933714217,5.94987094,243.219,1315.678297,-890.8369546,5.193,5.5033,6.085,6.1613,6.7124,6.7449,6.972,7.1713,7.406,7.6868,8.0287,8.0473,8.2648,8.4567,8.4709,8.6538,8.712,8.7261,8.8282,8.8847,8.979,9.0447,9.1225,9.1998,9.2189,9.2539,9.2787,9.3212,9.4448,9.4966,0.192566917,0.181709156,0.164338537,0.16230341,0.148978011,0.148260167,0.143430866,0.139444731,0.135025655,0.130093147,0.124553166,0.124265282,0.120995063,0.118249435,0.118051211,0.115556172,0.114784206,0.114598733,0.113273374,0.112553041,0.111370977,0.110561987,0.109619074,0.108698015,0.108472811,0.108062547,0.107773718,0.107282324,0.105878367,0.105300845
comp_449,CHEMBL1795466,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(O)cc1,4790,4.79E-06,5.319664487,23.60977401,17.18395683,90.13329222,40.11747589,77.01104937,7.07763905,0.28233888,0.29623037,-0.81948293,0.31500133,0.36237568,3.83607426,1.59346962,0.79008825,-0.51001985,3.2831,1.7938,230.328,16.59578619,10.86444474,4.616965767,16.78268825,9.43166798,5.406062359,17.01657017,9.459306439,5.136260579,15.6888241,9.201598833,7.464639516,338.359,2093.133607,-1148.626237,4.6931,4.8145,5.1285,5.2097,5.5957,6.0092,6.0793,6.0975,6.2157,6.2597,6.4144,6.523,6.5996,6.6646,6.732,6.7801,6.8358,6.9947,7.0397,7.0918,7.2264,7.2837,7.3159,7.3205,7.3823,7.4418,7.4644,7.4735,7.5814,7.5926,0.213078775,0.207705888,0.194988788,0.191949632,0.178708651,0.166411502,0.164492623,0.16400164,0.160882925,0.159752065,0.155899227,0.153303695,0.151524335,0.150046514,0.148544266,0.14749045,0.146288657,0.142965388,0.142051508,0.141007925,0.13838149,0.137292859,0.136688582,0.136602691,0.135459139,0.134376092,0.133969241,0.133806115,0.13190176,0.131707189
comp_450,CHEMBL4566850,Cc1ccc(/C=N/NC(=O)c2cc3ccccc3oc2=O)cc1,1100,1.10E-06,5.958607315,47.63169744,29.03081624,93.59789671,14.90584731,78.71053196,7.71034134,0.41668748,0.38761198,0.83243183,0.29573377,0.2930426,3.34488169,2.32829125,1.05299114,-0.44926694,3.3649,5.4125,221.823,19.22689301,7.298384933,4.131695894,19.06079193,7.340267108,3.940563469,19.22859964,7.281473063,4.127937543,17.28177498,7.563582811,6.506629651,306.321,1656.598007,-1029.120799,3.9864,4.3961,4.4057,4.8583,5.0089,5.0683,5.1105,5.3096,5.7621,5.8496,6.0456,6.1802,6.2126,6.3913,6.4302,6.4476,6.5156,6.5327,6.639,6.6943,6.8131,6.9947,7.1652,7.1825,7.2124,7.2399,7.3612,7.3863,7.4325,7.5606,0.2508529,0.227474352,0.226978687,0.205833316,0.199644633,0.197304816,0.19567557,0.188338105,0.173547838,0.17095186,0.165409554,0.161807061,0.160963204,0.156462691,0.155516158,0.15509647,0.153477807,0.153076063,0.150625094,0.149380817,0.146776064,0.142965388,0.139563446,0.139227289,0.138650103,0.138123455,0.135847416,0.135385782,0.134544231,0.132264635
comp_456,CHEMBL4558252,O=C(N/N=C/c1ccccc1O)c1cc2ccccc2oc1=O,1100,1.10E-06,5.958607315,48.30544452,31.75284774,92.8109754,19.94618574,76.2640414,7.70946405,0.36292535,0.33345883,1.00114085,0.29778385,0.29666466,3.26163263,2.46666544,0.78196468,-0.43898064,5.6842,6.4218,211.97,18.16003867,7.465216307,3.400411294,18.00681317,7.484074869,3.398606326,18.13223582,7.485342332,3.400096314,16.17115123,6.975639639,6.671958653,308.293,1699.290102,-1065.031889,3.8206,4.3731,4.4921,4.5209,4.7756,4.9001,5.1042,5.3057,5.478,5.9838,6.0036,6.1441,6.1608,6.3174,6.3697,6.5147,6.5409,6.5719,6.5992,6.6611,6.7955,6.9091,6.9449,7.1488,7.149,7.1778,7.2706,7.3051,7.3886,7.4048,0.261738994,0.228670737,0.222613032,0.221194895,0.209397772,0.204077468,0.195917088,0.188476544,0.182548375,0.167117885,0.166566727,0.162757768,0.162316582,0.158292969,0.156993265,0.15349901,0.15288416,0.152162997,0.151533519,0.150125355,0.147156206,0.144736652,0.143990554,0.139883617,0.139879703,0.139318454,0.137540231,0.136890665,0.135343637,0.135047537
comp_457,CHEMBL4475632,Cn1cc(-c2nnc(-c3ccc(C(c4c[nH]c5ccc(C#N)cc45)c4c[nH]c5ccc(C#N)cc45)cc3)o2)c2ccccc21,20000,2.00E-05,4.698970004,11.26522863,32.48462894,92.52359692,39.09089373,87.34369491,7.2213662,0.27497069,0.24775234,-0.16076013,0.19283428,0.17090412,3.57727833,0.73670326,0.59781424,-1.03619515,9.367,8.8393,406.051,18.22022067,13.84969998,9.70615967,18.08761001,13.66505457,9.677740112,18.36935694,13.38863674,9.791114182,18.19940098,13.74778293,9.702755436,569.628,4519.067365,-1843.47657,4.3568,4.9069,4.9447,4.9586,4.9939,5.0193,5.1187,5.1747,5.439,5.4859,5.5899,5.638,5.6839,5.7304,5.7844,5.8458,5.9402,5.9419,5.9722,6.0412,6.0881,6.1466,6.1704,6.19,6.2293,6.2606,6.3144,6.3286,6.3484,6.364,0.229526258,0.203794657,0.202236738,0.201669826,0.200244298,0.199230968,0.195362104,0.193247918,0.183857327,0.182285496,0.178894077,0.177367861,0.175935537,0.174507888,0.172878777,0.171062985,0.1683445,0.168296336,0.167442484,0.165530027,0.164254858,0.162691569,0.162064048,0.161550889,0.160531681,0.159729099,0.158368174,0.158012831,0.157520005,0.157133878
comp_458,CHEMBL4584797,Cc1c(C(c2ccc(-c3nnc(-c4cn(C)c5ccccc45)o3)cc2)c2c(C)n(C)c3ccccc23)c2ccccc2n1C,20000,2.00E-05,4.698970004,16.64702605,38.11431362,91.13627018,40.64107877,77.89198832,6.81451358,0.32993364,0.29053783,-0.37275586,0.251991,0.24158415,3.73519601,0.74239172,0.73225372,-0.61384288,4.2812,6.507,423.015,20.12427912,13.31948923,7.830067011,20.6199924,11.15084699,9.350792306,20.25726292,12.83777546,8.638583638,20.09281647,13.38190056,7.802348089,575.716,4793.559018,-1816.226023,4.3825,4.7066,4.8888,4.9372,4.9647,5.0058,5.1101,5.1421,5.1491,5.1845,5.4901,5.5239,5.5789,5.6893,5.7125,5.7551,5.7738,5.8345,5.8469,5.9279,6.0235,6.0866,6.2122,6.2315,6.2564,6.2716,6.2806,6.3299,6.372,6.416,0.228180262,0.212467599,0.204549174,0.202543952,0.20142204,0.199768269,0.195690887,0.194473075,0.194208697,0.192882631,0.182146045,0.181031518,0.179246805,0.175768548,0.175054705,0.173758927,0.173196162,0.171394293,0.171030803,0.168693804,0.166016436,0.164295337,0.160973568,0.160475006,0.159836328,0.159448944,0.159220457,0.157980379,0.156936598,0.155860349
comp_459,CHEMBL4539984,O=C(C[C@@H](c1cccs1)c1c[nH]c2ccccc12)c1ccc2ccccc2c1,4300,4.30E-06,5.366531544,15.47616159,31.21798757,91.58026726,35.45674353,82.19240727,7.55504326,0.46541259,0.36498604,0.07336194,0.26850807,0.27024767,3.33918861,0.46198182,0.4698126,-0.43085897,3.0086,3.5222,266.745,16.80150387,9.42645651,8.502895604,15.74171345,12.13280142,6.928760164,16.9162281,9.280456928,8.56372309,16.94922463,9.071061699,8.605857438,381.493,2481.773314,-1491.818228,3.8293,4.375,4.7328,4.8293,5.0176,5.1702,5.2713,5.4611,5.537,5.6089,5.7677,5.9206,6.0763,6.0896,6.0997,6.2001,6.2508,6.3416,6.3728,6.4306,6.4614,6.5333,6.5503,6.5928,6.6236,6.7317,6.8035,6.8791,6.9205,6.9508,0.261144334,0.228571429,0.211291413,0.207069348,0.199298469,0.193416115,0.189706524,0.183113292,0.180603215,0.178288078,0.173379337,0.1689018,0.164573836,0.164214398,0.163942489,0.161287721,0.159979523,0.157688911,0.156916897,0.155506485,0.154765221,0.153062005,0.152664763,0.151680621,0.1509753,0.148550886,0.14698317,0.145367853,0.14449823,0.143868332
comp_461,CHEMBL4287854,CCOc1cc(/C=C2\SC(=O)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,29260,2.93E-05,4.533725678,24.28066218,32.78156704,91.2358709,53.76858581,81.21007445,7.80490283,0.32376436,0.51241115,0.68494685,0.35659552,0.47105778,2.92622985,2.72423198,0.80555879,-0.52478155,4.5339,4.2383,289.709,19.33287125,10.74539053,5.614712764,15.38414938,9.959464248,9.404073329,17.58683781,11.48783343,7.217819643,19.00995575,9.474525388,7.291216765,424.427,2833.513956,-1768.396227,4.0384,4.1398,4.526,4.5511,4.632,4.7095,5.0156,5.0684,5.2455,5.3787,5.4416,5.6342,5.7989,5.8352,6.0395,6.1303,6.3561,6.3779,6.4397,6.5022,6.5184,6.6244,6.7926,6.818,6.8323,6.8649,6.9292,6.9498,7.0253,7.033,0.247622821,0.241557563,0.220945647,0.219727099,0.215889465,0.212336766,0.199377941,0.197300923,0.190639596,0.18591853,0.18376948,0.177487487,0.172446498,0.171373732,0.165576621,0.163124154,0.15732918,0.15679142,0.155286737,0.1537941,0.15341188,0.150957068,0.147219032,0.146670578,0.146363596,0.145668546,0.144316804,0.143889033,0.142342676,0.142186833
comp_462,CHEMBL4280619,COc1cc(/C=C2\SC(=S)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,16110,1.61E-05,4.79290446,46.02318716,40.98359419,90.55076308,58.57981272,81.75252752,7.6122699,0.29359879,0.28118541,0.99747471,0.23999612,0.18276703,2.6606113,2.53083579,0.59422021,-0.57582122,6.6717,5.7074,276.062,19.44922307,7.379613165,7.224455682,19.56567377,7.322082279,7.275591326,19.40510608,7.356912263,7.226228662,19.25247903,7.655367171,7.255546742,426.461,2759.508607,-2052.041755,3.1201,3.6261,4.1712,4.4131,4.524,4.5474,4.6698,4.9341,5.0127,5.0645,5.0814,5.1418,5.237,5.4586,5.5953,5.609,5.636,5.8219,6.0396,6.0537,6.1105,6.21,6.387,6.4409,6.5439,6.5919,6.6552,6.6862,6.7366,6.7925,0.320502548,0.275778384,0.239739164,0.226598083,0.221043324,0.21990588,0.214141933,0.202671207,0.199493287,0.197452858,0.196796159,0.194484422,0.190949017,0.183197157,0.178721427,0.178284899,0.177430802,0.171765231,0.165573879,0.165188232,0.163652729,0.161030596,0.156568029,0.155257806,0.152814071,0.15170133,0.150258445,0.149561784,0.148442835,0.1472212
comp_463,CHEMBL4282143,COc1cc(/C=C2\SC(=S)NC2=O)cc(OC)c1OCN1C(=O)c2ccccc2C1=O,39810,3.98E-05,4.400007822,71.02222983,45.4109796,91.20270888,50.45192133,77.76062815,7.83126457,0.61798058,0.42749596,1.11153969,0.24614961,0.33635517,2.72914166,2.40683825,0.73326706,-0.6001454,2.9686,2.714,298.231,12.67299723,10.68374065,9.658224574,16.83234186,10.31793287,8.888284099,13.39959871,11.00786007,7.22668384,14.06266229,10.96850578,7.827190419,456.487,3432.032431,-2166.526412,3.0979,3.6848,4.1339,4.1725,4.334,4.5198,4.6077,4.7301,4.8481,5.0311,5.0807,5.1246,5.1373,5.2964,5.4087,5.4854,5.655,5.6823,5.8291,5.9771,5.9877,6.0534,6.0826,6.1798,6.2034,6.2324,6.2448,6.2748,6.3119,6.402,0.322799316,0.27138515,0.24190232,0.23966447,0.230733733,0.221248728,0.217028018,0.211412021,0.206266372,0.19876369,0.196823272,0.195137181,0.19465478,0.188807492,0.184887311,0.182302111,0.17683466,0.175985076,0.17155307,0.167305215,0.167009035,0.165196419,0.16440338,0.161817535,0.161201922,0.160451832,0.160133231,0.159367629,0.1584309,0.156201187
comp_464,CHEMBL4289618,O=C1NC(=S)S/C1=C\c1ccc(OCN2C(=O)c3ccccc3C2=O)c(Cl)c1,5440,5.44E-06,5.2644011,57.16949875,46.63682889,90.28201133,44.27586521,86.48856601,8.23867501,0.27480824,0.61514955,1.19315908,0.32034476,0.30580184,2.80229408,2.62665334,0.75204482,-0.51283592,2.7806,3.712,266.947,13.72564981,10.22901503,7.406584074,18.3316311,8.717185674,7.544257051,12.94391102,10.73637921,6.79612021,13.20502024,10.37416606,7.462743112,430.877,2986.580689,-2397.132667,3.0778,3.8096,4.1559,4.4992,4.6255,4.6993,4.818,4.9797,4.9909,5.0444,5.1284,5.1954,5.3473,5.3549,5.5683,5.7151,5.733,5.9525,5.9855,6.0368,6.1648,6.1744,6.2163,6.2505,6.2879,6.3009,6.394,6.4262,6.5171,6.5373,0.324907401,0.26249475,0.240621767,0.222261735,0.216192844,0.212797651,0.207555002,0.20081531,0.200364664,0.198239632,0.19499259,0.192477961,0.187010267,0.186744851,0.179588025,0.174975066,0.174428746,0.16799664,0.16707042,0.165650676,0.162211264,0.161959057,0.160867397,0.159987201,0.159035608,0.158707486,0.156396622,0.155612959,0.153442482,0.152968351
