comp_name,ChEMBL ID,Smiles,IC50(nM),IC50(M),pIC50,MaxAbsEStateIndex,MaxEStateIndex,MinAbsEStateIndex,MinEStateIndex,qed,MolWt,HeavyAtomMolWt,ExactMolWt,NumValenceElectrons,MaxPartialCharge,MinPartialCharge,MaxAbsPartialCharge,MinAbsPartialCharge,FpDensityMorgan1,FpDensityMorgan2,FpDensityMorgan3,BCUT2D_MWHI,BCUT2D_MWLOW,BCUT2D_CHGHI,BCUT2D_CHGLO,BCUT2D_LOGPHI,BCUT2D_LOGPLOW,BCUT2D_MRHI,BCUT2D_MRLOW,AvgIpc,BalabanJ,BertzCT,Chi0,Chi0n,Chi0v,Chi1,Chi1n,Chi1v,Chi2n,Chi2v,Chi3n,Chi3v,Chi4n,Chi4v,HallKierAlpha,Ipc,Kappa1,Kappa2,Kappa3,LabuteASA,PEOE_VSA1,PEOE_VSA10,PEOE_VSA11,PEOE_VSA12,PEOE_VSA13,PEOE_VSA14,PEOE_VSA2,PEOE_VSA3,PEOE_VSA4,PEOE_VSA5,PEOE_VSA6,PEOE_VSA7,PEOE_VSA8,PEOE_VSA9,SMR_VSA1,SMR_VSA10,SMR_VSA2,SMR_VSA3,SMR_VSA4,SMR_VSA5,SMR_VSA6,SMR_VSA7,SMR_VSA9,SlogP_VSA1,SlogP_VSA10,SlogP_VSA11,SlogP_VSA12,SlogP_VSA2,SlogP_VSA3,SlogP_VSA4,SlogP_VSA5,SlogP_VSA6,SlogP_VSA7,SlogP_VSA8,TPSA,EState_VSA1,EState_VSA10,EState_VSA11,EState_VSA2,EState_VSA3,EState_VSA4,EState_VSA5,EState_VSA6,EState_VSA7,EState_VSA8,EState_VSA9,VSA_EState1,VSA_EState10,VSA_EState2,VSA_EState3,VSA_EState4,VSA_EState5,VSA_EState6,VSA_EState7,VSA_EState8,VSA_EState9,FractionCSP3,HeavyAtomCount,NHOHCount,NOCount,NumAliphaticCarbocycles,NumAliphaticHeterocycles,NumAliphaticRings,NumAromaticCarbocycles,NumAromaticHeterocycles,NumAromaticRings,NumHAcceptors,NumHDonors,NumHeteroatoms,NumRotatableBonds,NumSaturatedCarbocycles,NumSaturatedHeterocycles,NumSaturatedRings,RingCount,MolLogP,MolMR,fr_Al_COO,fr_Al_OH,fr_Al_OH_noTert,fr_ArN,fr_Ar_N,fr_Ar_NH,fr_Ar_OH,fr_COO,fr_COO2,fr_C_O,fr_C_O_noCOO,fr_C_S,fr_Imine,fr_NH0,fr_NH1,fr_NH2,fr_Ndealkylation1,fr_Ndealkylation2,fr_Nhpyrrole,fr_aldehyde,fr_alkyl_halide,fr_allylic_oxid,fr_amide,fr_amidine,fr_aniline,fr_aryl_methyl,fr_benzene,fr_bicyclic,fr_ester,fr_ether,fr_furan,fr_guanido,fr_halogen,fr_hdrzine,fr_hdrzone,fr_imidazole,fr_imide,fr_ketone,fr_ketone_Topliss,fr_lactone,fr_methoxy,fr_nitrile,fr_nitro,fr_nitro_arom,fr_nitro_arom_nonortho,fr_para_hydroxylation,fr_phenol,fr_phenol_noOrthoHbond,fr_piperdine,fr_piperzine,fr_pyridine,fr_sulfide,fr_sulfonamd,fr_term_acetylene,fr_thiazole,fr_thiophene,fr_unbrch_alkane
comp_091,CHEMBL4515488,COc1ccc(NC(=O)Cn2cc(COc3cc(OC(C)=O)c4c(=O)c5ccc(Br)cc5oc4c3)nn2)c(OC)c1,12780,1.28E-05,4.893469146,13.18940953,13.18940953,0.011902054,-0.604414132,0.142012636,623.416,600.232,622.0699258,210,0.307551624,-0.496622025,0.496622025,0.307551624,1,1.804878049,2.56097561,79.91873146,10.11339286,2.1745777,-2.111856318,2.327535422,-2.191370697,9.103028059,-0.131373141,3.379609082,1.322816044,1849.060147,29.09528288,22.09595757,23.68195411,19.73191704,12.15997906,12.95297733,8.770381487,9.686057016,5.889653372,6.38290501,4.088005387,4.428086948,-4.91,1632871731,27.64913226,11.67910037,6.142338571,240.4198242,28.68139136,58.3958782,0,11.33597012,0,5.969305288,14.38361155,4.681802935,0,5.098681808,21.14332899,30.33183534,29.59555792,31.49004914,32.95367712,55.4323039,0,14.99386984,0,20.07537557,19.53638369,75.11775521,22.99804733,29.69303081,5.687386275,22.99804733,15.9299439,41.08994994,22.74071274,0,12.61766519,68.41218776,0,21.93848871,144.01,5.969305288,14.38361155,0,46.95587651,33.84958229,4.472719516,37.95786935,42.59504598,0,31.55879941,23.36460275,29.70366151,3.372152877,37.54586847,11.25816201,1.107822548,0.371834244,13.03187115,1.559542871,1.100372418,3.032045248,0.178571429,41,1,12,0,0,0,3,2,5,11,1,13,9,0,0,0,5,4.4604,151.5287,0,0,0,0,3,0,0,0,0,2,2,0,0,3,1,0,0,0,0,0,0,0,1,0,1,0,3,2,1,4,0,0,1,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_092,CHEMBL4543995,COc1cc(-c2ccc(F)cc2)ccc1O[C@H](C)Cn1cc(-c2ccc(C(F)(F)F)cc2)nn1,14000,1.40E-05,4.853871964,13.1938928,13.1938928,0.306403768,-4.38771158,0.299285927,471.454,450.286,471.1569898,176,0.415910235,-0.492846337,0.492846337,0.415910235,0.882352941,1.529411765,2.176470588,19.41320574,10.05164769,2.296405623,-2.172486443,2.335411923,-2.198592459,5.667908948,-0.137124695,3.274522563,1.431595131,1252.648458,24.29431797,18.38265554,18.38265554,16.22369655,10.41120322,10.41120322,7.701931455,7.701931455,5.160144051,5.160144051,3.454170763,3.454170763,-3.88,46750594.4,23.28397115,9.543447464,5.35959277,193.1119634,9.473725908,17.61511522,11.49902367,0,0,6.176298517,0,9.072217983,13.17124514,5.098681808,35.54522044,54.44884259,5.563451492,25.41484901,27.0353861,0,0,14.99386984,0,25.74875851,7.109797541,84.30755366,33.88330614,9.473725908,17.56166019,11.49902367,0,28.20763377,12.72105492,5.817220841,12.48718869,72.92688132,0,22.38428247,49.17,11.73975001,17.56166019,0,11.92118723,29.30115956,23.25963712,31.37526582,29.07774771,19.05647134,10.3120669,9.473725908,64.51510355,0,0,8.099611232,1.976952629,0.750678318,16.37582699,-3.049882873,2.211612039,1.536764778,0.2,34,0,5,0,0,0,3,1,4,5,0,9,7,0,0,0,4,6.2461,118.938,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,2,0,0,4,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
comp_093,CHEMBL4575673,Clc1ccccc1CSc1nc(-c2ccc(Br)cc2)cc(-c2cccc(Br)c2)n1,19000,1.90E-05,4.721246399,6.313225238,6.313225238,0.709710937,0.709710937,0.186070808,546.715,531.595,543.9011214,144,0.188512362,-0.222466263,0.222466263,0.188512362,0.724137931,1.448275862,2.172413793,79.91976185,10.08265489,2.106755979,-2.095823882,2.306994003,-1.950580845,9.104501615,0.97761068,2.733801265,1.730090032,1149.690324,20.2169677,15.14922918,19.89364779,14.08052004,8.855161519,11.80472109,6.318324432,9.499374257,4.280606968,6.56736672,2.811657848,4.619136011,-1.66,4938633.855,20.60624687,9.434682384,5.284667289,195.5683953,0,0,5.156436482,0,0,0,0,9.967957042,0,0,97.68728211,41.9616539,30.84782894,11.38785599,0,55.22271264,0,9.967957042,0,10.90929009,0,98.39429573,22.51475897,0,0,0,55.22271264,9.967957042,5.752853607,0,5.563451492,92.9646474,5.022633314,22.51475897,25.78,0,0,0,0,5.752853607,47.20271929,0,11.76188495,54.59730362,56.12535607,21.56889693,2.055473942,14.9429727,9.618964042,1.482955169,4.941665734,0.709710937,26.19270192,0,0,0,0.043478261,29,0,2,0,0,0,3,1,4,3,0,6,5,0,0,0,4,8.2813,129.317,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
comp_094,CHEMBL4442388,COc1ccc(Br)cc1/C=N/c1nnc(-c2cccc([N+](=O)[O-])c2)s1,2300,2.30E-06,5.638272164,10.87064836,10.87064836,0.010762409,-0.441330158,0.341607792,419.26,408.172,417.9735233,126,0.26963338,-0.496076271,0.496076271,0.26963338,1.28,2.12,2.88,79.91873121,10.18962487,2.107831774,-2.032626506,2.301246926,-1.897914952,9.103007762,-0.384392887,3.090154837,1.860569424,958.0578159,17.81119031,12.91861417,15.32110729,12.06288195,7.025453626,8.634948477,4.84169802,6.713344397,3.224078857,4.597664679,2.067676845,3.132932442,-2.65,637662.721,17.1820649,7.493301785,4.064176588,154.8529796,4.736862954,10.75713553,0,5.13155848,5.687386275,0,10.11431827,4.992404733,0,10.19736362,39.39946391,18.19910121,33.94695722,12.03310859,9.660174003,44.30027511,0,10.19736362,4.992404733,0,7.109797541,62.61505876,16.32058702,4.736862954,10.81894475,5.749511833,27.26672978,28.44507279,0,10.11431827,5.563451492,51.92969373,0,10.57107519,90.51,4.923311049,10.11431827,0,5.687386275,21.4521455,10.03617101,23.46952001,25.45713226,18.19910121,31.11971225,4.736862954,6.19707479,4.655252984,14.74442182,19.94434281,1.438688386,0.690160132,11.85062584,1.640208333,0,1.589224904,0.0625,25,0,7,0,0,0,2,1,3,7,0,9,5,0,0,0,3,4.635,99.9474,0,0,0,0,2,0,0,0,0,0,0,0,1,4,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0
comp_095,CHEMBL4473648,Cc1cccc2nc(-c3cccc(Cl)c3)[nH]c12,5300,5.30E-06,5.27572413,5.983062852,5.983062852,0.721924131,0.721924131,0.681025897,242.709,231.621,242.061076,84,0.13804542,-0.337731984,0.337731984,0.13804542,1.117647059,1.941176471,2.705882353,35.49569118,10.18916656,2.061024887,-1.960432155,2.237692017,-1.791323755,6.303827623,1.329722069,2.742916573,2.21690248,685.5049998,11.82806265,9.366629953,10.1225589,8.237183443,5.451579973,5.829544446,4.064794081,4.501229862,2.824508603,3.059605705,1.947364081,2.137651929,-1.8,13944.98786,10.36008653,3.896145125,1.806990185,104.2671786,4.983978521,5.824404498,0,0,0,0,0,4.983978521,0,0,35.86640816,30.6862899,10.58608481,11.03340144,0,22.63434133,0,9.967957042,0,6.9237372,0,53.05065428,11.38785599,0,0,0,11.60093989,9.967957042,0,6.9237372,5.563451492,42.46456948,5.022633314,22.42125742,28.68,0,0,0,0,0,27.44389074,5.563451492,0,36.39820241,22.95806131,11.60093989,0,5.983062852,7.908317901,0.721924131,4.276693594,0.858148148,13.79127296,0,2.071691529,0,0.071428571,17,1,2,0,0,0,2,1,3,1,1,3,1,0,0,0,3,4.19172,71.2767,0,0,0,0,2,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,2,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_096,CHEMBL4440340,Clc1ccc(Cn2cc(CSc3nc4cc(Cl)ccc4s3)nn2)cc1,20000,2.00E-05,4.698970004,6.008242543,6.008242543,0.675071765,0.675071765,0.407921285,407.351,395.255,405.9880437,126,0.151002413,-0.247826922,0.247826922,0.151002413,1.04,1.84,2.68,35.49678557,10.20425884,2.076010544,-1.999529948,2.318656271,-1.994546306,7.999237115,0.649212082,3.206937262,1.40638531,1011.100065,17.22540387,12.89429562,16.03914668,12.15299968,7.479442085,10.03746617,5.414420061,8.54040748,3.517443964,6.217453828,2.335676198,4.55369137,-1.6,927241.0123,16.84628099,7.333855701,4.149078673,162.342129,0,0,4.339655681,0,0,0,0,9.665781456,0,16.43546769,52.30988396,35.89528683,21.99496381,22.45530503,0,56.51717124,0,19.97784836,0,16.63726569,0,69.96405916,0,0,0,0,46.30055061,19.97784836,12.29761001,0,11.25737949,53.00106873,10.04526663,10.21662063,43.6,0,0,0,0,11.56738972,36.58914272,0,23.09867083,53.34321599,15.29604542,23.20187978,3.97210158,15.23404996,4.600955317,9.862035997,2.999258891,0.730329244,13.51766923,1.964083575,0.675071765,0,0.117647059,25,0,4,0,0,0,2,2,4,6,0,8,5,0,0,0,4,5.5352,104.767,0,0,0,0,4,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,2,1,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0
comp_098,CHEMBL4573047,O=C(N/N=C/c1ccc(O)cc1)c1nc(-c2cc3ccccc3oc2=O)cs1,6200,6.20E-06,5.207608311,12.22168733,12.22168733,0.147840914,-0.512676644,0.315188356,391.408,378.304,391.0626769,138,0.345313166,-0.507966236,0.507966236,0.345313166,1.178571429,1.964285714,2.785714286,32.13348166,10.13940478,2.147949815,-1.989010873,2.224327213,-2.170067154,7.115688829,0.095455489,3.187765482,1.522476811,1242.288262,19.50986092,14.32548691,15.14198349,13.59735679,8.21236708,9.092019891,5.813915629,6.672018481,3.888602412,4.729656812,2.515889445,3.222555841,-3.78,3797929.297,17.62472413,7.453069069,3.669112929,162.154567,9.523678332,11.33253197,5.007623697,0,5.907179729,5.625586319,4.794537184,15.2043071,5.101407526,11.33678588,18.19910121,41.9616539,10.76628698,17.47198007,14.31821552,34.42781054,0,10.40976992,5.101407526,0,0,80.96856508,17.00689132,11.05137772,0,5.749511833,11.33678588,22.21228622,0,0,15.36561237,74.29046203,0,22.22662384,104.79,11.53276605,14.69560176,0,10.75713553,22.40385112,16.72301009,18.34733472,35.71189811,12.13273414,15.51117744,4.417150937,5.306411671,1.104135852,28.65898081,15.68056459,3.746359206,-0.341552353,15.23020061,1.448232954,0,0,0,28,2,7,0,0,0,2,2,4,7,2,8,4,0,0,0,4,3.386,106.759,0,0,0,0,1,0,1,0,0,1,1,0,0,2,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,0
comp_100,CHEMBL4463785,COc1ccccc1N1C(=O)/C(=C/c2ccc(F)cc2)S/C1=N\NC(=O)c1cc2ccccc2oc1=O,90,9.00E-08,7.045757491,13.41967209,13.41967209,0.126285746,-0.814786291,0.233646489,515.522,497.378,515.0951199,184,0.348775652,-0.494556768,0.494556768,0.348775652,1.054054054,1.783783784,2.567567568,32.16665886,10.1588204,2.363297529,-2.178927173,2.39205815,-2.32097463,8.188656644,-0.112910111,3.219290351,1.510783076,1646.188211,25.94058234,19.30478518,20.12128176,17.93989204,10.97902596,11.79552254,7.7952767,8.804375622,5.43938111,6.408201334,3.665118547,4.599254236,-4.7,308564653.4,24.01474322,10.11521636,4.867455063,213.5882027,9.154013891,22.71320431,5.16765177,0,11.81435946,5.625586319,9.589074368,19.51065336,0,5.101407526,42.46456948,59.79955896,5.386224214,17.70232033,23.13350331,51.47654692,0,5.425791397,5.101407526,0,12.00970727,111.1321557,5.749511833,20.6881504,10.07780132,5.749511833,11.76188495,24.09180877,4.794537184,5.817220841,15.92144017,98.08100405,0,17.04526446,101.21,23.25716662,18.7740266,0,15.63623978,27.96959396,11.76188495,30.20880848,66.73969079,0,10.52719892,9.154013891,23.9739705,1.00576521,40.22679466,4.859333008,2.670415759,-1.200879807,20.73192062,1.594403116,0,1.471610267,0.037037037,37,1,8,0,1,1,3,1,4,7,1,10,5,0,1,1,5,4.7626,139.8332,0,0,0,0,0,0,0,0,0,2,2,0,0,2,1,0,0,0,0,0,0,0,2,1,1,0,3,1,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,3,0,0,0,0,0,1,0,0,0,0,0
comp_103,CHEMBL4204714,COc1cc(-c2ccc(OCC=C(C)C)cc2)c(OC)c(O)c1-c1ccc(O)cc1,20100,2.01E-05,4.696803943,10.98969612,10.98969612,0.026458779,-0.026458779,0.485900353,406.478,380.27,406.1780239,156,0.169613913,-0.507966245,0.507966245,0.169613913,0.866666667,1.5,2.066666667,16.48167605,9.961466242,2.212434436,-2.178939174,2.491602369,-1.961747867,5.871891062,0.361715228,2.739164895,2.020491969,1030.629291,21.67299763,17.59978154,17.59978154,14.43909071,9.581765851,9.581765851,7.046972773,7.046972773,4.70525595,4.70525595,3.150996416,3.150996416,-3.6,5060179.833,21.11711962,9.265111264,4.51464641,176.3396865,24.42364365,23.85541746,11.49902367,0,0,0,0,0,0,0,29.8385728,61.38223283,5.563451492,19.78304657,24.42364365,0,0,0,0,13.8474744,20.82647705,66.24642825,51.00136513,14.21058886,0,28.74755917,0,31.03953184,0,0,13.8474744,66.24642825,0,22.25380597,68.15,0,10.21305479,0,11.49902367,34.79626011,11.31296332,12.68290207,31.37526582,50.25532985,0,14.21058886,16.82328796,0,0,20.55421979,3.958276434,1.718693578,15.95810573,2.015764519,4.571211165,3.067107494,0.2,30,2,5,0,0,0,3,0,3,5,2,5,7,0,0,0,3,5.794,118.6736,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
comp_104,CHEMBL4209575,COc1cc(-c2ccc(O)cc2)c(OC)c(O)c1-c1ccc(OCC=C(C)C)cc1,17500,1.75E-05,4.756961951,11.02933048,11.02933048,0.015616223,-0.015616223,0.485900353,406.478,380.27,406.1780239,156,0.169613913,-0.507966245,0.507966245,0.169613913,0.866666667,1.5,2.066666667,16.48166546,9.961450074,2.212664214,-2.179212952,2.491697331,-1.962429609,5.87193069,0.361624974,2.737987885,2.024625079,1030.629291,21.67299763,17.59978154,17.59978154,14.43909071,9.581765851,9.581765851,7.046972773,7.046972773,4.70525595,4.70525595,3.150996416,3.150996416,-3.6,5055727.485,21.11711962,9.265111264,4.51464641,176.3396865,24.42364365,23.85541746,11.49902367,0,0,0,0,0,0,0,29.8385728,61.38223283,5.563451492,19.78304657,24.42364365,0,0,0,0,13.8474744,20.82647705,66.24642825,51.00136513,14.21058886,0,28.74755917,0,31.03953184,0,0,13.8474744,66.24642825,0,22.25380597,68.15,0,10.21305479,0,11.49902367,29.23280861,16.87641482,12.68290207,31.37526582,50.25532985,0,14.21058886,16.81668404,0,0,20.59225977,3.953134867,1.729536135,15.94392964,2.009604263,4.554410451,3.067107494,0.2,30,2,5,0,0,0,3,0,3,5,2,5,7,0,0,0,3,5.794,118.6736,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,3,0,0,3,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,0,0,0,0,0,0,0,0,0
comp_105,CHEMBL4216309,O=C(/C=C(O)/C=C/c1ccc(O)c(O)c1)c1cc(Cl)ccc1O,15100,1.51E-05,4.821023053,11.97626952,11.97626952,0.02802975,-0.610459866,0.224367135,332.739,319.635,332.0451512,118,0.192783185,-0.50781896,0.50781896,0.192783185,0.956521739,1.652173913,2.347826087,35.49569152,10.08947878,2.097241499,-2.012331126,2.255338958,-1.962970539,6.307800024,0.103671015,2.504544267,2.182745856,808.6261803,16.98276318,11.77121957,12.52714851,10.8630811,6.501635188,6.879599661,4.676409953,5.112845734,2.949050798,3.184147901,1.791534981,1.963638005,-2.92,112779.6283,16.45050506,6.89317904,4.275836058,136.5757252,20.42610958,11.5086767,17.28226861,0,0,0,4.794537184,0,0,0,23.74332707,41.97130694,11.09865342,5.563451492,25.22064676,23.46020494,0,0,0,0,0,70.45894379,17.2485355,0,0,17.2485355,11.60093989,26.20935453,0,0,15.92144017,54.3094075,5.022633314,6.076020107,97.99,5.783244946,25.22064676,0,33.59378518,5.563451492,6.076020107,48.55024262,0,0,0,11.60093989,0,5.76160844,11.97626952,38.22348474,0.484286692,-1.747593545,8.131736304,3.614652288,0,0,0,23,4,5,0,0,0,2,0,2,5,4,6,4,0,0,0,2,3.7948,86.9647,0,1,1,0,0,0,3,0,0,1,1,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,2,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,3,3,0,0,0,0,0,0,0,0,0
comp_106,CHEMBL4277201,COc1cc(/C=C2\SC(=O)NC2=O)ccc1OCN1C(=O)c2ccccc2C1=O,35140,3.51E-05,4.454198243,12.40600826,12.40600826,0.267954152,-0.453779875,0.597157918,410.407,396.295,410.0572572,146,0.290425139,-0.492845116,0.492845116,0.290425139,1,1.689655172,2.275862069,32.16666594,10.11920502,2.351796717,-2.165150948,2.319340383,-2.330908449,8.180774725,-0.114860307,3.162499921,1.507740725,1059.129052,20.54324112,15.13086056,15.94735714,13.97356555,8.486092359,9.302588939,6.119885708,7.134627071,4.354820552,5.16543777,2.956090879,3.638292477,-3.59,5013299.238,18.75848483,7.437621303,3.473220756,169.0127536,9.473725908,0,18.22984041,0,22.9607509,0,24.49493734,4.899909731,0,0,18.19910121,47.66682482,0,23.14183704,28.65187464,40.79865596,0,10.21669833,0,0,13.84061429,64.06006047,11.49902367,14.79051451,4.794537184,11.49902367,11.76188495,41.70127492,4.794537184,0,26.27942884,47.36970599,0,6.076020107,102.01,22.9607509,19.17814874,0,11.63595326,28.18937814,16.66179468,7.109797541,48.54058959,0,5.316788604,9.473725908,10.95934883,0.815512976,49.03738593,1.763870382,1.315861649,-0.610061461,11.48301695,1.556906757,-0.267954152,1.446112135,0.1,29,1,8,0,2,2,2,0,2,7,1,9,5,0,1,1,4,2.6516,104.5377,0,0,0,0,0,0,0,0,0,4,4,0,0,1,1,0,0,0,0,0,0,0,4,0,0,0,2,1,0,2,0,0,0,0,0,0,2,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0
comp_108,CHEMBL4470944,Nc1c(C(c2ccccc2Cl)c2c(N)c3ccccc3oc2=O)c(=O)oc2ccccc12,20000,2.00E-05,4.698970004,13.17637535,13.17637535,0.075075113,-0.994988662,0.382650446,444.874,427.738,444.0876847,158,0.342039853,-0.422366194,0.422366194,0.342039853,0.65625,1.09375,1.59375,35.49569222,9.836559571,2.315593484,-2.213210343,2.405375581,-2.23928455,6.311119286,0.537087454,2.783186155,1.936889162,1521.563262,22.40504844,16.67121167,17.42714062,15.46923425,9.839153588,10.21711806,7.380584122,7.787784249,5.573518325,5.917724373,4.08733827,4.332180591,-4.03,23368457.56,19.90531647,7.585158105,3.04102746,186.1895882,20.30163683,11.16604028,0,0,0,11.25117264,0,9.589074368,0,0,54.06550937,35.89528683,15.79508174,28.41958158,8.834301874,44.91420115,0,0,0,5.917906046,11.46733495,115.3496396,0,22.71850759,11.37477255,0,11.60093989,0,0,0,22.60826052,91.21978106,5.022633314,21.93848871,112.46,17.16907868,9.589074368,0,22.50167553,32.52457352,0,0,72.79640482,0,0,31.90257672,11.10511196,6.517673602,26.35275069,1.432612119,13.29569978,-0.994988662,20.73558495,0,0,0,0.04,32,4,6,0,0,0,3,2,5,6,2,7,3,0,0,0,5,4.8974,126.1898,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,2,0,3,2,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,0,0
comp_109,CHEMBL4456026,O=C(N/N=C/c1ccccc1)c1cc2ccccc2oc1=O,1100,1.10E-06,5.958607315,12.01454444,12.01454444,0.079711409,-0.688786008,0.457907519,292.294,280.198,292.0847922,108,0.34877564,-0.422148047,0.422148047,0.34877564,1.045454545,1.772727273,2.590909091,16.39313122,10.15863204,2.121678385,-2.0047297,2.118755381,-2.239402253,5.966105657,0.095138745,2.547969304,1.817071636,898.4260428,15.36359655,11.52281143,11.52281143,10.73718344,6.652361544,6.652361544,4.595168374,4.595168374,3.065333048,3.065333048,1.985009225,1.985009225,-3.21,143093.9561,13.75845595,6.050538247,2.931306104,125.4432278,4.417150937,11.14647163,0,0,5.907179729,5.625586319,4.794537184,10.22032858,5.101407526,0,48.53093655,17.69618563,5.386224214,6.21460058,9.211688121,23.09102466,0,5.425791397,5.101407526,0,0,82.21069717,0,11.05137772,0,0,0,12.12178031,0,0,15.92144017,74.97676633,0,10.96924436,71.67,11.53276605,9.589074368,0,5.563451492,10.96924436,5.563451492,12.28096765,24.26546827,30.33183534,10.52719892,4.417150937,5.110265884,0,23.84294221,4.513889695,2.837550237,-0.604922052,17.79971233,1.500561697,0,0,0,22,1,5,0,0,0,2,1,3,4,1,5,3,0,0,0,3,2.5569,83.9862,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
comp_110,CHEMBL4466503,O=C(N/N=C/c1cc(O)c(O)c(O)c1)c1cc2ccccc2[nH]1,2300,2.30E-06,5.638272164,11.99763343,11.99763343,0.314580394,-0.607165568,0.288844733,311.297,298.193,311.0906059,116,0.287295964,-0.504146075,0.504146075,0.287295964,1.086956522,1.782608696,2.47826087,16.32791351,10.17412925,2.087703004,-2.016429201,2.342412144,-2.173516702,5.979673307,0.095074177,2.962587641,1.731248635,858.5793897,16.39697675,11.81590483,11.81590483,11.0417139,6.704826437,6.704826437,4.877152339,4.877152339,3.246319762,3.246319762,2.121230524,2.121230524,-3.48,221447.501,14.45696881,5.721853951,2.931881267,130.0687506,20.30356071,5.693927995,17.2485355,0,5.907179729,0,4.794537184,5.425791397,5.101407526,0,18.19910121,24.26546827,16.46637642,6.21460058,20.11411937,23.02470524,0,10.40976992,5.101407526,0,0,53.72194897,17.2485355,5.425791397,0,17.2485355,0,32.42534101,0,0,16.05191667,47.565977,0,10.90292493,117.94,23.15571523,20.11411937,0,0,11.25737949,10.90292493,18.34733472,6.066367068,24.26546827,15.51117744,0,0,0,14.96835093,32.67556724,3.853487168,-1.990072711,11.59045082,1.235549887,0,0,0,23,5,7,0,0,0,2,1,3,5,5,7,3,0,0,0,3,2.0486,84.7953,0,0,0,0,1,1,3,0,0,1,1,0,0,1,2,0,0,0,1,0,0,0,1,0,0,0,2,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3,3,0,0,0,0,0,0,0,0,0
comp_113,CHEMBL4576623,COc1ccc(-n2c(-c3c(-c4cccc(Br)c4)[nH]c4ccccc34)nc(-c3ccccc3)c2-c2ccccc2)cc1,8300,8.30E-06,5.080921908,5.508423487,5.508423487,0.807294715,0.807294715,0.207721856,596.528,570.32,595.1259246,198,0.148091652,-0.496765883,0.496765883,0.148091652,0.682926829,1.341463415,2.048780488,79.91873145,10.03576126,2.263925439,-2.148512792,2.440139608,-2.008749193,9.1030194,0.414505962,3.61097167,1.630365391,1973.702861,27.7605733,22.38234588,23.96834242,20.20784124,13.46084055,14.25383881,9.829041222,10.74471675,7.345464046,7.838715684,5.464875059,5.864113466,-4.87,5875178937,25.12125563,10.60102892,4.542750441,246.5925139,9.720841475,11.57391633,0,0,0,0,4.567099648,4.983978521,0,0,106.9254499,48.02802097,32.18993371,29.75503302,4.736862954,26.83286883,0,14.53505669,0,0,7.109797541,137.932795,56.59689256,4.736862954,0,5.749511833,15.9299439,21.64485423,0,0,0,137.932795,0,61.75030566,42.84,0,0,0,0,0,71.97253701,0,7.109797541,30.33183534,128.6092622,9.720841475,8.815684806,3.679149841,9.194146889,1.112463467,9.310963677,1.668682186,45.94433957,0,0,1.691236229,0.027777778,41,1,4,0,0,0,5,2,7,3,1,5,6,0,0,0,7,9.7927,171.4167,0,0,0,0,3,1,0,0,0,0,0,0,0,2,1,0,0,0,1,0,0,0,0,0,0,0,5,1,0,1,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0
